site_name,sample_id,lat,lon,altitude_masl,period,period_from,period_to,c14_method,c14_lab_code,c14_bp,c14_error,c14_cal_from,c14_cal_to,lab_id,type_source,taxon_local,genus_species,photosynthetic_pathway,plant_domesticate,sample_type,wt_C,wt_N,CN_ratio,d13C,d15N,d34S,Sr87_Sr86,reference_short,doi,locality,admin_region,ecozone
Paposo,Fagonia chilensis,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Fagonia chilensis,Terrestrial flora,,Fagonia chilensis,C3,No,Leaf,,,,-24.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Heliotropium pycnophyllum,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Heliotropium pycnophyllum,Terrestrial flora,,Heliotropium pycnophyllum,C3,No,Leaf,,,,-25.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Nolana aplocaryoides,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Nolana aplocaryoides,Terrestrial flora,,Nolana aplocaryoides,C3,No,Leaf,,,,-25.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Nolana paradoxa,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Nolana paradoxa,Terrestrial flora,,Nolana paradoxa,C3,No,Leaf,,,,-22.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Polyachyrus cinereus,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Polyachyrus cinereus,Terrestrial flora,,Polyachyrus cinereus,C3,No,Leaf,,,,-25.5,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Tetragonia maritima,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Tetragonia maritima,Terrestrial flora,,Tetragonia maritima,C3,No,Leaf,,,,-22.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Alstroemeria paupercula,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Alstroemeria paupercula,Terrestrial flora,,Alstroemeria paupercula,C3,No,Leaf,,,,-26.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Argylia radiata,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Argylia radiata,Terrestrial flora,,Argylia radiata,C3,No,Leaf,,,,-25.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Argythamnia canescens,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Argythamnia canescens,Terrestrial flora,,Argythamnia canescens,C3,No,Leaf,,,,-28.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Balbisia peduncularis,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Balbisia peduncularis,Terrestrial flora,,Balbisia peduncularis,C3,No,Leaf,,,,-25.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Cistanthe grandiflora,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Cistanthe grandiflora,Terrestrial flora,,Cistanthe grandiflora,C3/CAM?,No,Leaf,,,,-22.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Cynanchum boerhaviifolium,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Cynanchum boerhaviifolium,Terrestrial flora,,Cynanchum boerhaviifolium,C3,No,Leaf,,,,-25.2,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Dioscorea sp.,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Dioscorea sp.,Terrestrial flora,,Dioscorea sp.,C3,No,Leaf,,,,-25.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Euphorbia lactiflua,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Euphorbia lactiflua,Terrestrial flora,,Euphorbia lactiflua,C3,No,Leaf,,,,-22.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Frankenia chilensis,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Frankenia chilensis,Terrestrial flora,,Frankenia chilensis,C3,No,Leaf,,,,-24.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Heliotropium taltalense,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Heliotropium taltalense,Terrestrial flora,,Heliotropium taltalense,C3,No,Leaf,,,,-27.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Hoffmanseggia gracilis,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Hoffmanseggia gracilis,Terrestrial flora,,Hoffmanseggia gracilis,C3,No,Leaf,,,,-27.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Leucheria modesta,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Leucheria modesta,Terrestrial flora,,Leucheria modesta,C3,No,Leaf,,,,-28.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Lycopersicum chilensis,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Lycopersicum chilensis,Terrestrial flora,,Lycopersicum chilensis,C3,No,Leaf,,,,-24.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Malva parviflora,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Malva parviflora,Terrestrial flora,,Malva parviflora,C3,No,Leaf,,,,-24.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Mentzelia chilensis,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Mentzelia chilensis,Terrestrial flora,,Mentzelia chilensis,C3,No,Leaf,,,,-24.8,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Nicotiana solanifolia,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Nicotiana solanifolia,Terrestrial flora,,Nicotiana solanifolia,C3,No,Leaf,,,,-24.0,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Nolana leptophylla,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Nolana leptophylla,Terrestrial flora,,Nolana leptophylla,C3,No,Leaf,,,,-24.2,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Oxalis gigantea,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Oxalis gigantea,Terrestrial flora,,Oxalis gigantea,C3,No,Leaf,,,,-25.5,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Oxalis sp.,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Oxalis sp.,Terrestrial flora,,Oxalis sp.,C3,No,Leaf,,,,-27.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Polyachyrus cinereus,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Polyachyrus cinereus,Terrestrial flora,,Polyachyrus cinereus,C3,No,Leaf,,,,-25.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Prousria ilicifolia,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Prousria ilicifolia,Terrestrial flora,,Prousria ilicifolia,C3,No,Leaf,,,,-25.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Prousria ilicifolia -25.9,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Prousria ilicifolia -25.9,Terrestrial flora,,Prousria ilicifolia,C3,No,Leaf,,,,-25.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Sicyos haderoa,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Sicyos haderoa,Terrestrial flora,,Sicyos haderoa,C3,No,Leaf,,,,-25.6,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Solanum flexuosum,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Solanum flexuosum,Terrestrial flora,,Solanum flexuosum,C3,No,Leaf,,,,-23.8,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Sonchus asper,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Sonchus asper,Terrestrial flora,,Sonchus asper,C3,No,Leaf,,,,-25.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Sonchus asper,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Sonchus asper,Terrestrial flora,,Sonchus asper,C3,No,Leaf,,,,-25.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Tetragonia macrocarpa,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Tetragonia macrocarpa,Terrestrial flora,,Tetragonia macrocarpa,C3,No,Leaf,,,,-23.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Tropaeolium tricolor,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Tropaeolium tricolor,Terrestrial flora,,Tropaeolium tricolor,C3,No,Leaf,,,,-25.5,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Adesmia sp.,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Adesmia sp.,Terrestrial flora,,Adesmia sp.,C3,No,Leaf,,,,-22.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Alstroemeria graminea,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Alstroemeria graminea,Terrestrial flora,,Alstroemeria graminea,C3,No,Leaf,,,,-27.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Cistanthe sp.,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Cistanthe sp.,Terrestrial flora,,Cistanthe sp.,C3/CAM?,No,Leaf,,,,-18.0,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Chaetanthera limbata,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Chaetanthera limbata,Terrestrial flora,,Chaetanthera limbata,C3,No,Leaf,,,,-22.6,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Chenopodium has tatum,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Chenopodium has tatum,Terrestrial flora,,Chenopodium hastatum,C3,No,Leaf,,,,-22.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Cotula coronopifolia,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Cotula coronopifolia,Terrestrial flora,,Cotula coronopifolia,C3,No,Leaf,,,,-26.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Cristaria integerrima,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Cristaria integerrima,Terrestrial flora,,Cristaria integerrima,C3,No,Leaf,,,,-24.6,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Cruckshanksia pumila,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Cruckshanksia pumila,Terrestrial flora,,Cruckshanksia pumila,C3,No,Leaf,,,,-25.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Cryptantha sp.,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Cryptantha sp.,Terrestrial flora,,Cryptantha sp.,C3,No,Leaf,,,,-24.2,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Lyeium deserti,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Lyeium deserti,Terrestrial flora,,Lyeium deserti,C3,No,Leaf,,,,-28.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Nolana aplocaryoides,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Nolana aplocaryoides,Terrestrial flora,,Nolana aplocaryoides,C3,No,Leaf,,,,-21.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Nolana crassulifolia,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Nolana crassulifolia,Terrestrial flora,,Nolana crassulifolia,C3,No,Leaf,,,,-24.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Oxalis paposana,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Oxalis paposana,Terrestrial flora,,Oxalis paposana,C3,No,Leaf,,,,-25.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Plantago litorea,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Plantago litorea,Terrestrial flora,,Plantago litorea,C3,No,Leaf,,,,-27.2,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Reyesia chilensis,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Reyesia chilensis,Terrestrial flora,,Reyesia chilensis,C3,No,Leaf,,,,-24.5,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Viola asterias,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Viola asterias,Terrestrial flora,,Viola asterias,C3,No,Leaf,,,,-24.0,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Viola polypoda,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Viola polypoda,Terrestrial flora,,Viola polypoda,C3,No,Leaf,,,,-24.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Cistanthe amaranthoides,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Cistanthe amaranthoides,Terrestrial flora,,Cistanthe amaranthoides,C3/CAM?,No,Leaf,,,,-19.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Dinemandra ericoides,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Dinemandra ericoides,Terrestrial flora,,Dinemandra ericoides,C3,No,Leaf,,,,-24.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Loasa fruticosa,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Loasa fruticosa,Terrestrial flora,,Loasa fruticosa,C3,No,Leaf,,,,-24.2,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Malesherbia humilis,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Malesherbia humilis,Terrestrial flora,,Malesherbia humilis,C3,No,Leaf,,,,-22.8,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Nolana leptophylla,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Nolana leptophylla,Terrestrial flora,,Nolana leptophylla,C3,No,Leaf,,,,-20.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Nolana divaricata,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Nolana divaricata,Terrestrial flora,,Nolana divaricata,C3,No,Leaf,,,,-21.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Nolana sedifolia,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Nolana sedifolia,Terrestrial flora,,Nolana sedifolia,C3,No,Leaf,,,,-23.0,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Periryle emoryi,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Periryle emoryi,Terrestrial flora,,Periryle emoryi,C3,No,Leaf,,,,-23.2,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Paposo,Tetragollia maritima,-25.034224,-70.462488,156.0,Modern,,,,,,,,,Tetragollia maritima,Terrestrial flora,,Tetragollia maritima,C3,No,Leaf,,,,-21.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Reserva Natural de Paposo,Antofagasta,Lowlands
Pan de Azúcar,Astragalus coquimbensis,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Astragalus coquimbensis,Terrestrial flora,,Astragalus coquimbensis,C3,No,Leaf,,,,-20.9,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Atriplex clivicola,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Atriplex clivicola,Terrestrial flora,,Atriplex clivicola,C4,No,Leaf,,,,-13.7,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Atriplex clivicola,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Atriplex clivicola,Terrestrial flora,,Atriplex clivicola,C4,No,Leaf,,,,-14.8,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Atriplex clivicola,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Atriplex clivicola,Terrestrial flora,,Atriplex clivicola,C4,No,Leaf,,,,-14.0,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Cistanthe amarantoides,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Cistanthe amarantoides,Terrestrial flora,,Cistanthe amarantoides,C3/CAM?,No,Leaf,,,,-22.2,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Cistanthe amarantoides,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Cistanthe amarantoides,Terrestrial flora,,Cistanthe amarantoides,C3/CAM?,No,Leaf,,,,-16.6,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Cistanthe grandiflora,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Cistanthe grandiflora,Terrestrial flora,,Cistanthe grandiflora,C3/CAM?,No,Leaf,,,,-21.4,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Copiapoa cinerea columna-alba,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Copiapoa cinerea columna-alba,Terrestrial flora,,Copiapoa cinerea columna-alba,CAM,No,Leaf,,,,-12.5,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Cristaria integerrima,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Cristaria integerrima,Terrestrial flora,,Cristaria integerrima,C3,No,Leaf,,,,-26.1,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Cristaria integerrima,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Cristaria integerrima,Terrestrial flora,,Cristaria integerrima,C3,No,Leaf,,,,-25.3,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
Pan de Azúcar,Deuterochonia chrysantha,-26.151877,-70.658765,30.0,Modern,,,,,,,,,Deuterochonia chrysantha,Terrestrial flora,,Deuterochonia chrysantha,CAM,No,Leaf,,,,-13.8,,,,Ehleringer et al. (1998),https://collections.lib.utah.edu/dl_files/e5/b3/e5b30de971d54a2faa26ecfd6e64d8182fdc6654.pdf,Parque Nacional Pan de Azucar,Atacama,Coast
