site_name,sample_id,lat,lon,altitude_masl,period,period_from,period_to,c14_method,c14_lab_code,c14_bp,c14_error,c14_cal_from,c14_cal_to,material_dated,lab_id,type_source,taxon_local,genus_species,sample_type,tissue_collagen,element_collagen,yield_pct,wt_C,wt_N,CN_ratio,d13C_collagen,d15N,wt_S,d34S,tissue_carbonate,element_carbonate,d13C_carbonate,d18O_carbonate,Sr87_Sr86,reference_short,doi,locality,admin_region,ecozone
Arica,Delphinus delphis,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,,Marine fauna,Common dolphin,Delphinus delphis,Bone,Bone collagen,,,,,,-12.7,18.9,,,,,,,,Tieszen and Chapman (1992),https://keep.lib.asu.edu/items/153660,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Arica,Otaria flavescens,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,,Marine fauna,South American sea lion,Otaria flavescens,Bone,Bone collagen,,,,,,-12.9,20.2,,,,,,,,Tieszen and Chapman (1992),https://keep.lib.asu.edu/items/153660,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Arica,Otaria flavescens,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,,Marine fauna,South American sea lion,Otaria flavescens,Fur,Fur keratin,,,,,,-13.8,,,,,,,,,Tieszen and Chapman (1992),https://keep.lib.asu.edu/items/153660,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Arica,Otaria flavescens,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,,Marine fauna,South American sea lion,Otaria flavescens,Skin,Skin collagen,,,,,,-16.1,18.2,,,,,,,,Tieszen and Chapman (1992),https://keep.lib.asu.edu/items/153660,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Arica,Pelicanus occidentalis,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,,Marine fauna,Brown pelican,Pelicanus occidentalis,Bone,Bone collagen,,,,,,-12.8,16.7,,,,,,,,Tieszen and Chapman (1992),https://keep.lib.asu.edu/items/153660,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Arica,Pelicanus occidentalis,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,,Marine fauna,Brown pelican,Pelicanus occidentalis,Beak,Beak keratin,,,,,,-13.2,,,,,,,,,Tieszen and Chapman (1992),https://keep.lib.asu.edu/items/153660,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Arica,Pelicanus occidentalis,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,,Marine fauna,Brown pelican,Pelicanus occidentalis,Feather,Feather keratin,,,,,,-14.2,,,,,,,,,Tieszen and Chapman (1992),https://keep.lib.asu.edu/items/153660,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Arica,Prionace glauca,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,,Marine fauna,Blue shark,Prionace glauca,Meat,Muscle,,,,,,-16.6,17.8,,,,,,,,Tieszen and Chapman (1992),https://keep.lib.asu.edu/items/153660,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Arica,Prionace glauca,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,,Marine fauna,Blue shark,Prionace glauca,Bone,Bone collagen,,,,,,-14.7,,,,,,,,,Tieszen and Chapman (1992),https://keep.lib.asu.edu/items/153660,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Arica,Squalus acanthius,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,,Marine fauna,Spiny dogfish,Squalus acanthius,Bone,Bone collagen,,,,,,-14.1,21.6,,,,,,,,Tieszen and Chapman (1992),https://keep.lib.asu.edu/items/153660,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Arica,Xiaphius gladius,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,,Marine fauna,Broadbill swordfish,Xiaphius gladius,Bone,Bone collagen,,,,,,-14.9,21.1,,,,,,,,Tieszen and Chapman (1992),https://keep.lib.asu.edu/items/153660,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Arica,Xiaphius gladius,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,,Marine fauna,Broadbill swordfish,Xiaphius gladius,Muscle,Muscle,,,,,,-19.1,16.9,,,,,,,,Tieszen and Chapman (1992),https://keep.lib.asu.edu/items/153660,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Arica,Llama,-18.478908,-70.320551,26.0,Modern,,,,,,,,,,Llama,Terrestrial fauna,Llama,Lama glama,Bone,Bone collagen,,,,,,-21.1,6.4,,7.5,,,,,0.7071,Aufderheide et al. (1993),https://onlinelibrary.wiley.com/doi/abs/10.1002/ajpa.1330910205,"Arica Coast, Lluta River",Arica y Parinacota,Littoral
Pisagua (PSG-7),Eel jay,-19.593611,-70.208333,19.0,Late Formative (Northern Chile),-600.0,300.0,,,,,,,,Eel,Marine fauna,Eel,Anguiliformes,Bone,Bone collagen,,,,,,-14.4,16.1,,,,,,,,Aufderheide et al. (1994),DOI:10.1006/JASC.1994.1051,"Pisagua bay, Pisagua",Tarapacá,Littoral
Pisagua (PSG-7),Sea lion bone,-19.593611,-70.208333,19.0,Late Formative (Northern Chile),-600.0,300.0,,,,,,,,Sea lion,Marine fauna,Sea lion,Otaria sp.,Bone,Bone collagen,,,,,,-13.1,22.1,,,,,,,,Aufderheide et al. (1994),DOI:10.1006/JASC.1994.1051,"Pisagua bay, Pisagua",Tarapacá,Littoral
Pisagua (PSG-7),Fish vertebrae,-19.593611,-70.208333,19.0,Late Formative (Northern Chile),-600.0,300.0,,,,,,,,Fish,Marine fauna,Fish,Osteichthyes,Bone,Bone collagen,Vertebra,,,,,-12.6,,,,,,,,,Aufderheide et al. (1994),DOI:10.1006/JASC.1994.1051,"Pisagua bay, Pisagua",Tarapacá,Littoral
Pisagua (PSG-7),Fish vertebrae,-19.593611,-70.208333,19.0,Late Formative (Northern Chile),-600.0,300.0,,,,,,,,Fish,Marine fauna,Fish,Osteichthyes,Bone,Bone collagen,Vertebra,,,,,-11.3,20.3,,,,,,,,Aufderheide et al. (1994),DOI:10.1006/JASC.1994.1051,"Pisagua bay, Pisagua",Tarapacá,Littoral
Pisagua (PSG-7),Fish vertebrae,-19.593611,-70.208333,19.0,Late Formative (Northern Chile),-600.0,300.0,,,,,,,,Fish,Marine fauna,Fish,Osteichthyes,Bone,Bone collagen,Vertebra,,,,,-12.9,20.3,,,,,,,,Aufderheide et al. (1994),DOI:10.1006/JASC.1994.1051,"Pisagua bay, Pisagua",Tarapacá,Littoral
Morro 1,M1T28C19,-18.481108,-70.321679,62.0,Middle Archaic (Northern Chile),-5000.0,-3000.0,,,,,,,,M1T28C19,Marine fauna,Fish,Osteichthyes,Meat,Muscle,,,,,,-16.1,24.3,,15.6,,,,,,Macko et al. (1999),https://doi.org/10.1098/rstb.1999.0360,Arica Coast,Arica y Parinacota,Littoral
Camarones PN,CAM PN,-19.183056,-70.273056,20.0,Middle Archaic (Northern Chile),-5000.0,-3000.0,,,,,,,,CAM PN,Marine fauna,Mollusk,Molluska,Shell,Shell organic component,,,,,,-22.5,21.6,,16.8,,,,,,Macko et al. (1999),https://doi.org/10.1098/rstb.1999.0360,Lower Camarones Valley,Arica y Parinacota,Littoral
San Pedro de Atacama (Quitor 6),QT6-18,-22.905268,-68.207185,2451.0,Middle Horizon (Northern Chile),900.0,1100.0,,,,,,,,F1635,Terrestrial fauna,Mouse,Rodentia,Bone,,,,,,,,,,,Bone apatite,,,,0.707659,Knudson and Price (2007),DOI 10.1002/ajpa.20480,San Pedro de Atacama Oasis,Antofagasta,Interior Desert
San Pedro de Atacama (Quitor 6),QT6-33,-22.905268,-68.207185,2451.0,Middle Horizon (Northern Chile),900.0,1100.0,,,,,,,,F1636,Terrestrial fauna,Dog,Canis familiaris,Bone,,,,,,,,,,,Bone apatite,,,,0.707762,Knudson and Price (2007),DOI 10.1002/ajpa.20480,San Pedro de Atacama Oasis,Antofagasta,Interior Desert
San Pedro de Atacama (Quitor 6),SPA1,-22.905268,-68.207185,2451.0,Modern,,,,,,,,,,F1714,Terrestrial fauna,Guinea pig/Cuy,Cavia porcellus,Bone,,,,,,,,,,,Bone apatite,,,,0.707511,Knudson and Price (2007),DOI 10.1002/ajpa.20480,,,Interior Desert
Tulán 54,Tu54/6,-23.8065,-68.0736,2626.0,Early Formative Period (Northern Chile),-1100.0,-400.0,,,,,,,,Tu54/6,Terrestrial fauna,Llama,Lama glama,Bone,Bone collagen,,,39.5,14.1,2.8,-13.9,13.2,,,,,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Interior Desert
Tulán 54,Tu54/9,-23.8065,-68.0736,2626.0,Early Formative Period (Northern Chile),-1100.0,-400.0,,,,,,,,Tu54/9,Terrestrial fauna,Llama,Lama glama,Bone,Bone collagen,,,42.8,16.3,2.6,-15.4,13.3,,,,,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Interior Desert
Tulán 54,Tu54/7,-23.8065,-68.0736,2626.0,Early Formative Period (Northern Chile),-1100.0,-400.0,,,,,,,,Tu54/7,Terrestrial fauna,Guanaco,Lama guanicoe,Bone,Bone collagen,,,44.2,16.3,2.7,-12.6,12.3,,,,,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Interior Desert
Tulán 54,Tu54/14,-23.8065,-68.0736,2626.0,Early Formative Period (Northern Chile),-1100.0,-400.0,,,,,,,,Tu54/14,Terrestrial fauna,Guanaco,Lama guanicoe,Bone,Bone collagen,,,40.3,14.0,2.9,-16.4,8.6,,,,,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,"Tilomonte Oasis, Tulán River",Antofagasta,Interior Desert
Tulán 85,Tu85/8,-23.8065,-68.0736,2626.0,Early Formative Period (Northern Chile),-1100.0,-400.0,,,,,,,,Tu85/8,Terrestrial fauna,Llama,Lama glama,Bone,Bone collagen,,,41.5,13.4,3.1,-13.9,10.9,,,,,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,Salar de Atacama,Antofagasta,Interior Desert
Tulán 85,Tu85/14,-23.8065,-68.0736,2626.0,Early Formative Period (Northern Chile),-1100.0,-400.0,,,,,,,,Tu85/14,Terrestrial fauna,Llama,Lama glama,Bone,Bone collagen,,,32.9,11.2,2.9,-16.4,9.8,,,,,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,Salar de Atacama,Antofagasta,Interior Desert
Tulán 85,Tu85/2,-23.8065,-68.0736,2626.0,Early Formative Period (Northern Chile),-1100.0,-400.0,,,,,,,,Tu85/2,Terrestrial fauna,Guanaco,Lama guanicoe,Bone,Bone collagen,,,42.2,14.5,2.9,-14.1,11.0,,,,,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,Salar de Atacama,Antofagasta,Interior Desert
Tulán 85,Tu85/7,-23.8065,-68.0736,2626.0,Early Formative Period (Northern Chile),-1100.0,-400.0,,,,,,,,Tu85/7,Terrestrial fauna,Guanaco,Lama guanicoe,Bone,Bone collagen,,,40.2,14.1,2.9,-16.8,7.0,,,,,,,,López et al. (2013),http://dx.doi.org/10.4067/S0717-73562013000200003,Salar de Atacama,Antofagasta,Interior Desert
Chorrillos,P17F4SE,-22.4532,-68.9124,2296.0,Formative Period (Northern Chile),-850.0,-190.0,,,,,,,,P17F4SE,Terrestrial fauna,Rodent,,Bone,,,,,,,,,,,Bone apatite,,,,0.707,McRostie (2014),http://dx.doi.org/10.4067/S0717-73562014000400002,"Upper Loa basin, Calama",Antofagasta,Interior Desert
Chorrillos,E12NW rasgo2,-22.4532,-68.9124,2296.0,Formative Period (Northern Chile),-850.0,-190.0,,,,,,,,E12NW rasgo2,Terrestrial fauna,Rodent,,Bone,,,,,,,,,,,Bone apatite,,,,0.707,McRostie (2014),http://dx.doi.org/10.4067/S0717-73562014000400002,"Upper Loa basin, Calama",Antofagasta,Interior Desert
Playa Miller 7,PML 7_T322_1,-18.491944,-70.324746,63.0,Late Formative (Northern Chile),-500.0,500.0,14C-AMS,SacA (number not reported),2313.0,22.0,-401.0,-230.0,Wool keratin,PML 7_T322_1,Terrestrial fauna,Llama,Lama glama,Wool,Wool keratin,,,47.2,13.7,4.0,-19.8,11.6,28.1,11.1,,,,,,Bonilla et al. (2016),http://dx.doi.org/10.1016/j.jasrep.2016.01.026,Arica Coast,Arica y Parinacota,Littoral
Playa Miller 7,PML 7_Cr3c_1,-18.491944,-70.324746,63.0,Late Formative (Northern Chile),-500.0,500.0,14C-AMS,SacA (number not reported),2390.0,22.0,-512.0,-373.0,Wool keratin,PML 7_Cr3c_1,Terrestrial fauna,Llama,Lama glama,Wool,Wool keratin,,,47.4,14.2,3.9,-17.3,8.9,34.8,12.1,,,,,,Bonilla et al. (2016),http://dx.doi.org/10.1016/j.jasrep.2016.01.026,Arica Coast,Arica y Parinacota,Littoral
Playa Miller 7,PML 7_Cr3c_2,-18.491944,-70.324746,63.0,Late Formative (Northern Chile),-500.0,500.0,14C-AMS,SacA (number not reported),2403.0,22.0,-536.0,-383.0,Wool keratin,PML 7_Cr3c_2,Terrestrial fauna,Llama,Lama glama,Wool,Wool keratin,,,46.1,14.0,3.9,-20.0,9.6,29.9,8.7,,,,,,Bonilla et al. (2016),http://dx.doi.org/10.1016/j.jasrep.2016.01.026,Arica Coast,Arica y Parinacota,Littoral
Playa Miller 7,PML 7_Cr3c_3,-18.491944,-70.324746,63.0,Late Formative (Northern Chile),-500.0,500.0,14C-AMS,SacA (number not reported),2213.0,22.0,-358.0,-146.0,Wool keratin,PML 7_Cr3c_3,Terrestrial fauna,Llama,Lama glama,Wool,Wool keratin,,,46.9,14.5,3.8,-20.2,8.7,31.9,8.7,,,,,,Bonilla et al. (2016),http://dx.doi.org/10.1016/j.jasrep.2016.01.026,Arica Coast,Arica y Parinacota,Littoral
Playa Miller 7,37 PML 7_T305_1,-18.491944,-70.324746,63.0,Late Formative (Northern Chile),-500.0,500.0,14C-AMS,SacA (number not reported),2225.0,30.0,-364.0,-147.0,Wool keratin,37 PML 7_T305_1,Terrestrial fauna,Llama,Lama glama,Wool,Wool keratin,,,47.2,14.4,3.8,-19.5,11.4,33.9,7.9,,,,,,Bonilla et al. (2016),http://dx.doi.org/10.1016/j.jasrep.2016.01.026,Arica Coast,Arica y Parinacota,Littoral
Talabre-Lejía Transect,Camelid,-23.40508,-67.79452,3972.0,Modern,,,,,,,,,,Camelid,Terrestrial fauna,Camelid,Camelidae,Feces,,,,39.2,4.6,,-23.2,2.5,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,Camelid,-23.38819,-67.80757,3870.0,Modern,,,,,,,,,,Camelid,Terrestrial fauna,Camelid,Camelidae,Feces,,,,38.0,1.3,,-27.0,2.1,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,"Rodent, Phyllotis",-23.38819,-67.80757,3852.0,Modern,,,,,,,,,,"Rodent, Phyllotis",Terrestrial fauna,"Rodent, Phyllotis",Rodentia,Feces,,,,39.1,22.2,,-22.7,4.5,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,Camelid,-23.32218,-67.8162,3765.0,Modern,,,,,,,,,,Camelid,Terrestrial fauna,Camelid,Camelidae,Feces,,,,42.9,4.6,,-25.1,6.0,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,"Rodent, Abrocoma",-23.32218,-67.8162,3760.0,Modern,,,,,,,,,,"Rodent, Abrocoma",Terrestrial fauna,"Rodent, Abrocoma",Rodentia,Feces,,,,48.2,2.4,,-24.6,4.3,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,"Rodent, Abrocoma",-23.32268,-6.78318,3663.0,Modern,,,,,,,,,,"Rodent, Abrocoma",Terrestrial fauna,"Rodent, Abrocoma",Rodentia,Feces,,,,39.9,4.4,,-21.5,6.0,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,Camelid,-23.31766,-67.86342,3464.0,Modern,,,,,,,,,,Camelid,Terrestrial fauna,Camelid,Camelidae,Feces,,,,41.5,7.0,,-20.7,6.5,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,"Rodent, Abrocoma",-23.31377,-67.87685,3362.0,Modern,,,,,,,,,,"Rodent, Abrocoma",Terrestrial fauna,"Rodent, Abrocoma",Rodentia,Feces,,,,29.6,10.3,,-21.6,6.4,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,Camelid,-23.31377,-67.87685,3362.0,Modern,,,,,,,,,,Camelid,Terrestrial fauna,Camelid,Camelidae,Feces,,,,43.4,7.1,,-20.7,7.8,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,"Rodent, Lagidium",-23.31291,-67.89014,3270.0,Modern,,,,,,,,,,"Rodent, Lagidium",Terrestrial fauna,"Rodent, Lagidium",Rodentia,Feces,,,,25.7,2.5,,-23.1,8.3,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,"Rodent, Abrocoma",-23.3101,-67.90332,3179.0,Modern,,,,,,,,,,"Rodent, Abrocoma",Terrestrial fauna,"Rodent, Abrocoma",Camelidae,Feces,,,,30.2,7.3,,-18.4,8.0,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,Camelid,-23.3101,-67.90332,3179.0,Modern,,,,,,,,,,Camelid,Terrestrial fauna,Camelid,Camelidae,Feces,,,,39.2,5.9,,-24.5,5.4,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,Camelid,-23.3101,-67.90332,3179.0,Modern,,,,,,,,,,Camelid,Terrestrial fauna,Camelid,Camelidae,Feces,,,,29.1,5.7,,-19.5,6.3,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,"Rodent, Abrocoma",-23.31005,-67.91876,3035.0,Modern,,,,,,,,,,"Rodent, Abrocoma",Terrestrial fauna,"Rodent, Abrocoma",Rodentia,Feces,,,,23.5,8.3,,-20.7,8.0,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,Camelid,-23.30211,-67.93427,2961.0,Modern,,,,,,,,,,Camelid,Terrestrial fauna,Camelid,Camelidae,Feces,,,,43.8,4.4,,-23.1,4.1,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,Camelid,-23.30211,-67.93427,2961.0,Modern,,,,,,,,,,Camelid,Terrestrial fauna,Camelid,Camelidae,Feces,,,,33.9,4.8,,-23.3,5.6,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,"Rodent, Abrocoma",-23.28868,-67.94587,2863.0,Modern,,,,,,,,,,"Rodent, Abrocoma",Terrestrial fauna,"Rodent, Abrocoma",Rodentia,Feces,,,,33.4,12.3,,-23.2,7.2,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,"Rodent, Abrocoma",-23.28113,-67.95757,2750.0,Modern,,,,,,,,,,"Rodent, Abrocoma",Terrestrial fauna,"Rodent, Abrocoma",Rodentia,Feces,,,,26.0,7.0,,-18.2,5.1,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Talabre-Lejía Transect,"Rodent, Abrocoma",-23.28023,-67.9694,2700.0,Modern,,,,,,,,,,"Rodent, Abrocoma",Terrestrial fauna,"Rodent, Abrocoma",Rodentia,Feces,,,,10.9,2.9,,-19.5,3.2,,,,,,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Interior Desert
Maestranza CH,MtzaCH Arq,-18.464487,-70.301135,30.0,Late Archaic (Northern Chile),-3000.0,-1500.0,,,,,,,,SrCHIL 52,Marine fauna,Whale,Eubalaena australis,Bone,,,,,,,,,,,Bone apatite,,,,0.709163,Standen et al. (2017),https://doi.org/10.1002/gea.21594,Arica Coast,Arica y Parinacota,Littoral
Playa Chinchorro,PlayaCH Act,-18.4616376,-70.296254,30.0,Modern,,,,,,,,,,SrCHIL 53,Marine fauna,Sea lion,Otaria sp.,Bone,,,,,,,,,,,Bone apatite,,,,0.709136,Standen et al. (2017),https://doi.org/10.1002/gea.21594,Arica Coast,Arica y Parinacota,Littoral
Tiliviche 1B,Til-Arq a,-19.548889,-69.971111,1030.0,Late Archaic (Northern Chile),-3000.0,-1500.0,,,,,,,,SrCHIL 7,Marine fauna,Sea lion,Otaria sp.,Bone,,,,,,,,,,,Bone apatite,,,,0.70915,Standen et al. (2017),https://doi.org/10.1002/gea.21594,"Interior Desert, Tiliviche",Tarapacá,Interior Desert
Tiliviche 1B,Til Arq b,-19.548889,-69.971111,1030.0,Late Archaic (Northern Chile),-3000.0,-1500.0,,,,,,,,SrCHIL 8,Terrestrial fauna,Rodent,Rodentia,Bone,,,,,,,,,,,Bone apatite,,,,0.706536,Standen et al. (2017),https://doi.org/10.1002/gea.21594,"Interior Desert, Tiliviche",Tarapacá,Interior Desert
Tiliviche,Til Act a,-19.550346,-69.944954,1030.0,Modern,,,,,,,,,,SrCHIL 18,Terrestrial fauna,Rodent,Rodentia,Bone,,,,,,,,,,,Bone apatite,,,,0.706602,Standen et al. (2017),https://doi.org/10.1002/gea.21594,"Interior Desert, Tiliviche",Tarapacá,Interior Desert
Tiliviche,Til Act b,-19.550346,-69.944954,1030.0,Modern,,,,,,,,,,SrCHIL 19,Terrestrial fauna,Rodent,Rodentia,Bone,,,,,,,,,,,Bone apatite,,,,0.706577,Standen et al. (2017),https://doi.org/10.1002/gea.21594,"Interior Desert, Tiliviche",Tarapacá,Interior Desert
Conanoxa,Cxa Act a,-19.046448,-69.975532,830.0,Modern,,,,,,,,,,SrCHIL 15,Terrestrial fauna,Rodent,Rodentia,Bone,,,,,,,,,,,Bone apatite,,,,0.707027,Standen et al. (2017),https://doi.org/10.1002/gea.21594,Interior Desert,Arica y Parinacota,Interior Desert
Conanoxa,Cxa Act b,-19.046448,-69.975532,830.0,Modern,,,,,,,,,,SrCHIL 16,Terrestrial fauna,Rodent,Rodentia,Bone,,,,,,,,,,,Bone apatite,,,,0.706582,Standen et al. (2017),https://doi.org/10.1002/gea.21594,Interior Desert,Arica y Parinacota,Interior Desert
Lluta,Lluta Act a,-18.405,-70.3148,34.0,Modern,,,,,,,,,,SrCHIL 13,Terrestrial fauna,Rodent,Rodentia,Bone,,,,,,,,,,,Bone apatite,,,,0.707395,Standen et al. (2017),https://doi.org/10.1002/gea.21594,Arica Coast,Arica y Parinacota,Littoral
Lluta,Lluta Act b,-18.405,-70.3148,34.0,Modern,,,,,,,,,,SrCHIL 14,Terrestrial fauna,Rodent,Rodentia,Bone,,,,,,,,,,,Bone apatite,,,,0.70721,Standen et al. (2017),https://doi.org/10.1002/gea.21594,Arica Coast,Arica y Parinacota,Littoral
Camarones,CAM Act,-19.19612,-70.265518,64.0,Modern,,,,,,,,,,SrCHIL 17,Terrestrial fauna,Rodent,Rodentia,Bone,,,,,,,,,,,Bone apatite,,,,0.707402,Standen et al. (2017),https://doi.org/10.1002/gea.21594,Lower Camarones Valley,Arica y Parinacota,Littoral
Patapatane,Pata Arq a,-18.140556,-69.694444,3745.0,Late Archaic (Northern Chile),-3000.0,-1500.0,,,,,,,,SrCHIL 5,Terrestrial fauna,Camelid,Camelidae,Bone,,,,,,,,,,,Bone apatite,,,,0.707104,Standen et al. (2017),https://doi.org/10.1002/gea.21594,Puquios,Arica y Parinacota,Altiplano
Patapatane,Pata Arq b,-18.140556,-69.694444,3745.0,Late Archaic (Northern Chile),-3000.0,-1500.0,,,,,,,,SrCHIL 6,Terrestrial fauna,Camelid,Camelidae,Bone,,,,,,,,,,,Bone apatite,,,,0.706798,Standen et al. (2017),https://doi.org/10.1002/gea.21594,Puquios,Arica y Parinacota,Altiplano
Putre,Putre Act a,-18.196805,-69.559652,3557.0,Modern,,,,,,,,,,SrCHIL 9,Terrestrial fauna,Rodent,Rodentia,Bone,,,,,,,,,,,Bone apatite,,,,0.706878,Standen et al. (2017),https://doi.org/10.1002/gea.21594,"Upper Lluta Valley, Putre",Arica y Parinacota,Altiplano
Putre,Putre Act b,-18.196805,-69.559652,3557.0,Modern,,,,,,,,,,SrCHIL 10,Terrestrial fauna,Rodent,Rodentia,Bone,,,,,,,,,,,Bone apatite,,,,0.707006,Standen et al. (2017),https://doi.org/10.1002/gea.21594,"Upper Lluta Valley, Putre",Arica y Parinacota,Altiplano
Hakenasa,Hake Arq a,-17.875064,-69.311093,4475.0,Late Archaic (Northern Chile),-3000.0,-1500.0,,,,,,,,SrCHIL 1,Terrestrial fauna,Camelid,Camelidae,Bone,,,,,,,,,,,Bone apatite,,,,0.706868,Standen et al. (2017),https://doi.org/10.1002/gea.21594,"Upper Lluta Valley, Putre",Arica y Parinacota,Altiplano
Hakenasa,Hake Arq b,-17.875064,-69.311093,4475.0,Late Archaic (Northern Chile),-3000.0,-1500.0,,,,,,,,SrCHIL 2,Terrestrial fauna,Camelid,Camelidae,Bone,,,,,,,,,,,Bone apatite,,,,0.706819,Standen et al. (2017),https://doi.org/10.1002/gea.21594,"Upper Lluta Valley, Putre",Arica y Parinacota,Altiplano
Lauca,Lauca Arq,-18.234875,-69.314805,4584.0,Late Archaic (Northern Chile),-3000.0,-1500.0,,,,,,,,SrCHIL 3,Terrestrial fauna,Camelid,Camelidae,Bone,,,,,,,,,,,Bone apatite,,,,0.70692,Standen et al. (2017),https://doi.org/10.1002/gea.21594,"Upper Lluta Valley, Putre",Arica y Parinacota,Altiplano
Las Cuevas,Cuevas Arq,-18.182629,-69.418515,4525.0,Late Archaic (Northern Chile),-3000.0,-1500.0,,,,,,,,SrCHIL 4,Terrestrial fauna,Camelid,Camelidae,Bone,,,,,,,,,,,Bone apatite,,,,0.70673,Standen et al. (2017),https://doi.org/10.1002/gea.21594,"Upper Lluta Valley, Putre",Arica y Parinacota,Altiplano
Colchane,Colcha Act a,-19.275732,-68.638751,3723.0,Modern,,,,,,,,,,SrCHIL 11,Terrestrial fauna,Rodent,Rodentia,Bone,,,,,,,,,,,Bone apatite,,,,0.706116,Standen et al. (2017),https://doi.org/10.1002/gea.21594,Upper Sitani Valley,Tarapacá,Altiplano
